corpus,cell,K_available,K_pool,n_subsets,phi_min,phi_p25,phi_med,phi_p75,phi_max,phi_full,phi_greedy_min,phi_greedy_max
MoralChoice,high|anthropic_claude-v1.3,6,5,6,0.0611775830592588,0.07558373273161484,0.08370373556220323,0.09779233345722133,0.10092844641660344,0.08450293828169518,0.0611775830592588,0.10092844641660341
MoralChoice,high|anthropic_claude-v1.3,6,6,1,0.08450293828169518,0.08450293828169518,0.08450293828169518,0.08450293828169518,0.08450293828169518,0.08450293828169518,0.08450293828169518,0.08450293828169518
MoralChoice,high|anthropic_claude-instant-v1.1,6,2,15,0.005018565300690043,0.029320775534954775,0.07429211607319383,0.17814197793020786,0.30745279894004635,0.12045177000871533,0.005018565300690043,0.30745279894004635
MoralChoice,high|anthropic_claude-instant-v1.1,6,3,20,0.017754558934726453,0.06908343461332833,0.12047242429518998,0.1653703616747282,0.22605984829540723,0.12045177000871533,0.017754558934726453,0.22605984829540723
MoralChoice,high|anthropic_claude-instant-v1.1,6,4,15,0.048334071332492325,0.10115479118202447,0.11725184525770525,0.14314054029894113,0.1809075682108697,0.12045177000871533,0.048334071332492325,0.1809075682108697
MoralChoice,high|anthropic_claude-instant-v1.1,6,5,6,0.09242257818624611,0.10413771627440899,0.12089315008115978,0.13441349315558287,0.14959975214031399,0.12045177000871533,0.09242257818624611,0.14959975214031396
MoralChoice,high|anthropic_claude-instant-v1.1,6,6,1,0.12045177000871533,0.12045177000871533,0.12045177000871533,0.12045177000871533,0.12045177000871533,0.12045177000871533,0.12045177000871533,0.12045177000871533
MoralChoice,high|google_text-bison-001,6,2,15,0.0,0.008367953539406722,0.025433263683379472,0.036899426928829845,0.1174375904150748,0.03500289434442431,0.0,0.1174375904150748
MoralChoice,high|google_text-bison-001,6,3,20,0.004609822013741104,0.017396534551268536,0.023927800194267865,0.05663418007538131,0.07993009049250521,0.03500289434442431,0.005454382879794938,0.07993009049250521
MoralChoice,high|google_text-bison-001,6,4,15,0.01393773036347082,0.019229010218268672,0.04057767652577444,0.04484147991136154,0.05547498606800136,0.03500289434442431,0.01393773036347082,0.05547498606800136
MoralChoice,high|google_text-bison-001,6,5,6,0.016772550055142204,0.03195869691750204,0.03806466564757258,0.042451650956358854,0.042737960526249716,0.03500289434442431,0.01677255005514221,0.04273796052624972
MoralChoice,high|google_text-bison-001,6,6,1,0.03500289434442431,0.03500289434442431,0.03500289434442431,0.03500289434442431,0.03500289434442431,0.03500289434442431,0.03500289434442431,0.03500289434442431
MoralChoice,high|google_flan-t5-xl,6,2,15,0.0,0.0,0.00013062625961035964,0.030831030152828634,0.04129845907899996,0.011176228401645406,0.0,0.04129845907899996
MoralChoice,high|google_flan-t5-xl,6,3,20,0.0,0.0,0.010257519540748284,0.021323936629332012,0.02504480354211534,0.011176228401645406,0.0,0.02504480354211534
MoralChoice,high|google_flan-t5-xl,6,4,15,0.0,0.0,0.015888436891850113,0.017644407742928817,0.018089717351959095,0.011176228401645406,0.0,0.018089717351959095
MoralChoice,high|google_flan-t5-xl,6,5,6,0.0,0.012723617365513272,0.01359257354494435,0.01375427784256579,0.013942149991182798,0.011176228401645406,0.0,0.013942149991182798
MoralChoice,high|google_flan-t5-xl,6,6,1,0.011176228401645406,0.011176228401645406,0.011176228401645406,0.011176228401645406,0.011176228401645406,0.011176228401645406,0.011176228401645406,0.011176228401645406
MoralChoice,high|cohere_command-xlarge,6,2,15,0.0,0.016876387726038954,0.04756941428530063,0.09721975366905872,0.24350574132267233,0.07296078335720717,0.0,0.24350574132267233
MoralChoice,high|cohere_command-xlarge,6,3,20,0.008735972955994745,0.04201531693032874,0.0546154439549989,0.10825271134512054,0.15640373701658394,0.07296078335720717,0.008735972955994745,0.15640373701658394
MoralChoice,high|cohere_command-xlarge,6,4,15,0.029919240295989177,0.043105512650892575,0.0763472605452615,0.0943360464468338,0.11526652730598379,0.07296078335720717,0.029919240295989177,0.11526652730598379
MoralChoice,high|cohere_command-xlarge,6,5,6,0.042164353240796315,0.062196033563388375,0.07938906489164105,0.08707519164548888,0.09020490582276804,0.07296078335720717,0.042164353240796315,0.09020490582276804
MoralChoice,high|cohere_command-xlarge,6,6,1,0.07296078335720717,0.07296078335720717,0.07296078335720717,0.07296078335720717,0.07296078335720717,0.07296078335720717,0.07296078335720717,0.07296078335720717
MoralChoice,high|ai21_j2-jumbo-instruct,6,2,15,0.0003968831443728606,0.012184744104975477,0.03305911417874332,0.07360757364207182,0.1618983083371812,0.05088173204421557,0.0003968831443728606,0.1618983083371812
MoralChoice,high|ai21_j2-jumbo-instruct,6,3,20,0.004922545620561688,0.032116367597277984,0.046311375497821786,0.07137368541824649,0.10159844284534622,0.05088173204421557,0.013470656576757618,0.1015984428453462
MoralChoice,high|ai21_j2-jumbo-instruct,6,4,15,0.02311879539602311,0.0346318093583093,0.052527486686136375,0.06603722191162806,0.07833459829613773,0.05088173204421557,0.031060073875560843,0.07833459829613773
MoralChoice,high|ai21_j2-jumbo-instruct,6,5,6,0.03229791970222625,0.044978540624027064,0.054267953868702604,0.059345460747331095,0.06130966429744155,0.05088173204421557,0.04262537446990623,0.061309664297441537
MoralChoice,high|ai21_j2-jumbo-instruct,6,6,1,0.05088173204421557,0.05088173204421557,0.05088173204421557,0.05088173204421557,0.05088173204421557,0.05088173204421557,0.05088173204421557,0.05088173204421557
MoralChoice,high|bigscience_bloomz-7b1,6,2,15,0.0,0.02152572099378805,0.06034533503384678,0.17524964171407956,0.25456798575334394,0.10525330791763718,0.0,0.25456798575334394
MoralChoice,high|bigscience_bloomz-7b1,6,3,20,0.002624922993330551,0.07347283677443128,0.11301622019600632,0.13646711629290753,0.16708661564832944,0.10525330791763718,0.0026249229933305515,0.16708661564832944
MoralChoice,high|bigscience_bloomz-7b1,6,4,15,0.033120549175595045,0.09239842452435754,0.10044676569480714,0.11972380634658569,0.14944914221639624,0.10525330791763718,0.033120549175595045,0.14944914221639624
MoralChoice,high|bigscience_bloomz-7b1,6,5,6,0.08170961975476551,0.09600099117398296,0.10509020888097088,0.11324063858846065,0.1297786946114446,0.10525330791763718,0.0817096197547655,0.1297786946114446
MoralChoice,high|bigscience_bloomz-7b1,6,6,1,0.10525330791763718,0.10525330791763718,0.10525330791763718,0.10525330791763718,0.10525330791763718,0.10525330791763718,0.10525330791763718,0.1052533079176372
MoralChoice,high|meta_opt-iml-max-small,6,2,15,0.0,0.0009832936018764153,0.00549490136555984,0.01310413805597441,0.02686322841313925,0.00828281021408174,0.0,0.02686322841313925
MoralChoice,high|meta_opt-iml-max-small,6,3,20,0.0003022362265485604,0.004084830874078537,0.008359378055545402,0.012370047438064222,0.016797166175037116,0.00828281021408174,0.0027600227750131036,0.016797166175037116
MoralChoice,high|meta_opt-iml-max-small,6,4,15,0.001529298326187796,0.006680450239464439,0.008745906837426171,0.009643270300279894,0.013971066423534517,0.00828281021408174,0.004816343855237392,0.013971066423534517
MoralChoice,high|meta_opt-iml-max-small,6,5,6,0.006371710602004892,0.0065976453830326786,0.008030783934669555,0.009888131211659781,0.010630820762178715,0.00828281021408174,0.006426948489460898,0.010630820762178717
MoralChoice,high|meta_opt-iml-max-small,6,6,1,0.00828281021408174,0.00828281021408174,0.00828281021408174,0.00828281021408174,0.00828281021408174,0.00828281021408174,0.00828281021408174,0.00828281021408174
MoralChoice,low|openai_gpt-4,6,2,12,0.0,8.023096076392727e-17,0.0014577259475218054,0.004633486047480203,0.007288629737609372,0.003956927867151026,0.0,0.007288629737609372
MoralChoice,low|openai_gpt-4,6,3,19,8.017675065530303e-17,0.00048614487117157887,0.002112103980503658,0.004997917534360692,0.007288629737609366,0.003956927867151026,0.00048614487117157887,0.007288629737609366
